we_vote_id,ballot_item_display_name,state_code,party,twitter_description,candidate_ultimate_election_date,contest_office_name,district_name,google_civic_election_id,state_code_2
wv87cand2311792,Dolly Franklin,nj,Nonpartisan,,20231107,Lower Alloways Creek Town School District Board of Education Member,Lower Alloways Creek Town School District,1000337,nj
wv87cand2311793,Jamie Ecret,nj,Nonpartisan,,20231107,Lower Alloways Creek Town School District Board of Education Member,Lower Alloways Creek Town School District,1000337,nj
wv87cand2311794,Russell Matlack,nj,Nonpartisan,,20231107,Lower Alloways Creek Town School District Board of Education Member,Lower Alloways Creek Town School District,1000337,nj
wv87cand2311795,Jenna Hogate,nj,Nonpartisan,,20231107,Elsinboro Township School District Board of Education Member,Elsinboro Township School District,1000337,nj
wv87cand2311796,Kay Weber,nj,Nonpartisan,,20231107,Elsinboro Township School District Board of Education Member,Elsinboro Township School District,1000337,nj
wv87cand2311797,Damian Carlson,nj,Nonpartisan,,20231107,Elsinboro Township School District Board of Education Member,Elsinboro Township School District,1000337,nj
wv87cand2311798,John Sieber,nj,Nonpartisan,,20231107,Elsinboro Township School District Board of Education Member - (unexpired),Elsinboro Township School District,1000337,nj
wv87cand2311799,Evelyn F. Nissirios,nj,Nonpartisan,,20231107,Saddle River School District Board of Education Member,Saddle River School District,1000337,nj
wv87cand2311800,Kunal Bhatia,nj,Nonpartisan,,20231107,Saddle River School District Board of Education Member,Saddle River School District,1000337,nj
wv87cand2311801,Michael Errichiello,nj,Nonpartisan,,20231107,Saddle Brook Township School District Board of Education Member,Saddle Brook Township School District,1000337,nj
wv87cand2311802,Michele Roloff,nj,Nonpartisan,,20231107,Saddle Brook Township School District Board of Education Member,Saddle Brook Township School District,1000337,nj
wv87cand2311803,Sammy Atshan,nj,Nonpartisan,,20231107,Saddle Brook Township School District Board of Education Member,Saddle Brook Township School District,1000337,nj
wv87cand2311804,Sylvia Zottarelli,nj,Nonpartisan,,20231107,Saddle Brook Township School District Board of Education Member,Saddle Brook Township School District,1000337,nj
wv87cand2311805,Angel Beebe,nj,Nonpartisan,,20231107,Runnemede Borough School District Board of Education Member,Runnemede Borough School District,1000337,nj
wv87cand2311806,Dennis Leggoe,nj,Nonpartisan,,20231107,Runnemede Borough School District Board of Education Member,Runnemede Borough School District,1000337,nj
wv87cand2311807,Samantha Spaulding,nj,Nonpartisan,,20231107,Runnemede Borough School District Board of Education Member,Runnemede Borough School District,1000337,nj
wv87cand2311808,Curran Scoble,nj,Nonpartisan,,20231107,Rumson Borough School District Board of Education Member,Rumson Borough School District,1000337,nj
wv87cand2311809,Kim Swain,nj,Nonpartisan,,20231107,Rumson Borough School District Board of Education Member,Rumson Borough School District,1000337,nj
wv87cand2311810,Michael Roberto,nj,Nonpartisan,,20231107,Rumson Borough School District Board of Education Member,Rumson Borough School District,1000337,nj
wv87cand2311811,Eileen Hickey,nj,Nonpartisan,,20231107,Rumson-Fair Haven Regional School District Board of Education Member - District Fair Haven,Rumson-Fair Haven Regiona,1000337,nj
wv87cand2311812,Anne Marie McGinty,nj,Nonpartisan,,20231107,Rumson-Fair Haven Regional School District Board of Education Member - District Rumson,Rumson-Fair Haven Regiona,1000337,nj
wv87cand2311813,Dorothy Whitehouse,nj,Nonpartisan,,20231107,Rumson-Fair Haven Regional School District Board of Education Member - District Rumson,Rumson-Fair Haven Regiona,1000337,nj
wv87cand2311814,Scott G. Kral,nj,Nonpartisan,,20231107,Rochelle Park Township School District Board of Education Member,Rochelle Park Township School District,1000337,nj
wv87cand2311815,Charles T. Schaadt,nj,Nonpartisan,,20231107,Rochelle Park Township School District Board of Education Member,Rochelle Park Township School District,1000337,nj
wv87cand2311816,Christina E. Holz,nj,Nonpartisan,,20231107,Rochelle Park Township School District Board of Education Member,Rochelle Park Township School District,1000337,nj
wv87cand2311817,Joseph Marolda,nj,Nonpartisan,,20231107,Rochelle Park Township School District Board of Education Member,Rochelle Park Township School District,1000337,nj
wv87cand2311818,Glenn Pagano,nj,Nonpartisan,,20231107,River Vale School District Board of Education Member,River Vale School District,1000337,nj
wv87cand2311819,Jamie Assor,nj,Nonpartisan,,20231107,River Vale School District Board of Education Member,River Vale School District,1000337,nj
wv87cand2311820,Patrice Pintarelli,nj,Nonpartisan,,20231107,River Vale School District Board of Education Member,River Vale School District,1000337,nj
wv87cand2311821,Steven Rosini,nj,Nonpartisan,,20231107,River Vale School District Board of Education Member,River Vale School District,1000337,nj
wv87cand2311822,Algene U. Soliman,nj,Nonpartisan,,20231107,River Edge School District Board of Education Member - (unexpired),River Edge School District,1000337,nj
wv87cand2311823,Lauren D'Alessandro,nj,Nonpartisan,,20231107,River Edge School District Board of Education Member - (unexpired),River Edge School District,1000337,nj
wv87cand2311824,Joshua Koen,nj,Nonpartisan,,20231107,River Edge School District Board of Education Member,River Edge School District,1000337,nj
wv87cand2311825,Bobby Abraham Kuriakose,nj,Nonpartisan,,20231107,River Edge School District Board of Education Member,River Edge School District,1000337,nj
wv87cand2311826,Elizabeth Brown,nj,Nonpartisan,,20231107,River Edge School District Board of Education Member,River Edge School District,1000337,nj
wv87cand2311827,Miguel Frias,nj,Nonpartisan,,20231107,River Edge School District Board of Education Member,River Edge School District,1000337,nj
wv87cand2311828,Tammy Lenihan,nj,Nonpartisan,,20231107,River Edge School District Board of Education Member,River Edge School District,1000337,nj
wv87cand2311829,Josephine Iurato,nj,Nonpartisan,,20231107,Riverdale School District Board of Education Member,Riverdale School District,1000337,nj
wv87cand2311830,Marybeth Thomas,nj,Nonpartisan,,20231107,Riverdale School District Board of Education Member,Riverdale School District,1000337,nj
wv87cand2311831,Donna M. Allen,nj,Nonpartisan,,20231107,Ringwood School District Board of Education Member,Ringwood School District,1000337,nj
wv87cand2311832,Kelly Duffy,nj,Nonpartisan,,20231107,Ringwood School District Board of Education Member,Ringwood School District,1000337,nj
wv87cand2311833,Maria Tortorello-Roth,nj,Nonpartisan,,20231107,Ringwood School District Board of Education Member,Ringwood School District,1000337,nj
wv87cand2311834,Michael Cicala,nj,Nonpartisan,,20231107,Ringwood School District Board of Education Member,Ringwood School District,1000337,nj
wv87cand2311835,Timothy R. Lanni,nj,Nonpartisan,,20231107,Ringwood School District Board of Education Member,Ringwood School District,1000337,nj
wv87cand2311836,Traci A. Ahearn,nj,Nonpartisan,,20231107,Ringwood School District Board of Education Member,Ringwood School District,1000337,nj
wv87cand2311837,Andrew Louis Grippa,nj,Nonpartisan,,20231107,Ridgefield School District Board of Education Member,Ridgefield School District,1000337,nj
wv87cand2311838,Lori Hoffman,nj,Nonpartisan,,20231107,Ridgefield School District Board of Education Member,Ridgefield School District,1000337,nj
wv87cand2311839,Melissa Vudragovic,nj,Nonpartisan,,20231107,Ridgefield School District Board of Education Member,Ridgefield School District,1000337,nj
wv87cand2311840,Rafael A. Morilla-Fraga,nj,Nonpartisan,,20231107,Ridgefield School District Board of Education Member,Ridgefield School District,1000337,nj
wv87cand2311841,Theodore F. Christolias,nj,Nonpartisan,,20231107,Ridgefield School District Board of Education Member,Ridgefield School District,1000337,nj
wv87cand2311842,Carmen N. De La Rosa,ny,Democrat,,20231107,New York City Council Member - District 10,New York City Council District 10,1000337,ny
wv87cand2311843,Isaiah Orlando Vega,ny,Republican,,20231107,New York City Council Member - District 37,New York City Council District 37,1000337,ny
wv87cand2311844,Sandy Nurse,ny,Democrat,,20231107,New York City Council Member - District 37,New York City Council District 37,1000337,ny
wv87cand2311845,Ari Kagan,ny,Republican,,20231107,New York City Council Member - District 47,New York City Council District 47,1000337,ny
wv87cand2311846,Justin Brannan,ny,Democrat,,20231107,New York City Council Member - District 47,New York City Council District 47,1000337,ny
wv87cand2311847,Marilyn M. Miller,ny,Republican,,20231107,New York City Council Member - District 27,New York City Council District 27,1000337,ny
wv87cand2311848,Nantasha M. Williams,ny,Democrat,,20231107,New York City Council Member - District 27,New York City Council District 27,1000337,ny
wv87cand2311849,Kristy Marmorato,ny,Republican,,20231107,New York City Council Member - District 13,New York City Council District 13,1000337,ny
wv87cand2311850,Marjorie Velazquez,ny,Democrat,,20231107,New York City Council Member - District 13,New York City Council District 13,1000337,ny
wv87cand2311851,Alison O'Boyle,nj,Nonpartisan,,20231107,Quinton Township School District Board of Education Member,Quinton Township School District,1000337,nj
wv87cand2311852,Joanne Nacucchio,nj,Nonpartisan,,20231107,Quinton Township School District Board of Education Member,Quinton Township School District,1000337,nj
wv87cand2311853,Joseph Longo III,nj,Nonpartisan,,20231107,Quinton Township School District Board of Education Member,Quinton Township School District,1000337,nj
wv87cand2311854,Tracy Scull,nj,Nonpartisan,,20231107,Quinton Township School District Board of Education Member,Quinton Township School District,1000337,nj
wv87cand2311855,Zachary Mayer,nj,Nonpartisan,,20231107,Quinton Township School District Board of Education Member,Quinton Township School District,1000337,nj
wv87cand2311856,"Lawrence Winkels, Sr.",nj,Nonpartisan,,20231107,Quinton Township School District Board of Education Member - (unexpired),Quinton Township School District,1000337,nj
wv87cand2311857,Colleen Cummins,nj,Nonpartisan,,20231107,Franklin Township School District Board of Education Member,Franklin Township School District (Hunterdon County),1000337,nj
wv87cand2311858,Craig Metz,nj,Nonpartisan,,20231107,Franklin Township School District Board of Education Member,Franklin Township School District (Hunterdon County),1000337,nj
wv87cand2311859,Ashley Hughes,nj,Nonpartisan,,20231107,Maurice River Township School District Board of Education Member,Maurice River Township School District,1000337,nj
wv87cand2311860,Robert A. Chard,nj,Nonpartisan,,20231107,Maurice River Township School District Board of Education Member,Maurice River Township School District,1000337,nj
wv87cand2311861,Cara Shenton,nj,Nonpartisan,,20231107,Pequannock Township School District Board of Education Member,Pequannock Township School District,1000337,nj
wv87cand2311862,Erin Heider,nj,Nonpartisan,,20231107,Pequannock Township School District Board of Education Member,Pequannock Township School District,1000337,nj
wv87cand2311863,Kara Van Kleeff Shenton,nj,Nonpartisan,,20231107,Pequannock Township School District Board of Education Member,Pequannock Township School District,1000337,nj
wv87cand2311864,Sam Ciresi,nj,Nonpartisan,,20231107,Pequannock Township School District Board of Education Member,Pequannock Township School District,1000337,nj
wv87cand2311865,Sean McShane,nj,Nonpartisan,,20231107,Pequannock Township School District Board of Education Member,Pequannock Township School District,1000337,nj
wv87cand2311866,Timothy Gitin,nj,Nonpartisan,,20231107,Pequannock Township School District Board of Education Member,Pequannock Township School District,1000337,nj
wv87cand2311867,Carl P. Padula,nj,Nonpartisan,,20231107,Pompton Lakes Borough School District Board of Education Member,Pompton Lakes Borough School District,1000337,nj
wv87cand2311868,Coleen Dawson,nj,Nonpartisan,,20231107,Pompton Lakes Borough School District Board of Education Member,Pompton Lakes Borough School District,1000337,nj
wv87cand2311869,Shaylyn Blake,nj,Nonpartisan,,20231107,Pompton Lakes Borough School District Board of Education Member,Pompton Lakes Borough School District,1000337,nj
wv87cand2311870,Susan O'Malley,nj,Nonpartisan,,20231107,Pompton Lakes Borough School District Board of Education Member,Pompton Lakes Borough School District,1000337,nj
wv87cand2311871,Christopher J. Mullins,nj,Nonpartisan,,20231107,Point Pleasant Beach School District Board of Education Member,Point Pleasant Beach School District,1000337,nj
wv87cand2311872,Scott Lee,nj,Nonpartisan,,20231107,Point Pleasant Beach School District Board of Education Member,Point Pleasant Beach School District,1000337,nj
wv87cand2311873,Nelvia N. Horvath,nj,Nonpartisan,,20231107,Pohatcong Township School District Board of Education Member,Pohatcong Township School District,1000337,nj
wv87cand2311874,Kristine M. Griesmeyer,nj,Nonpartisan,,20231107,Pohatcong Township School District Board of Education Member,Pohatcong Township School District,1000337,nj
wv87cand2311875,Lynn Erk,nj,Nonpartisan,,20231107,Pohatcong Township School District Board of Education Member,Pohatcong Township School District,1000337,nj
wv87cand2311876,Antisha L. Meisner,nj,Nonpartisan,,20231107,Merchantville School District Board of Education Member,Merchantville School District,1000337,nj
wv87cand2311877,Kristina M. Kroot,nj,Nonpartisan,,20231107,Merchantville School District Board of Education Member,Merchantville School District,1000337,nj
wv87cand2311878,Melanie Gaskins,nj,Nonpartisan,,20231107,Merchantville School District Board of Education Member,Merchantville School District,1000337,nj
wv87cand2311879,Amanda P. Riccardi,nj,Nonpartisan,,20231107,Emerson School District Board of Education Member,Emerson School District,1000337,nj
wv87cand2311880,Anthony Khiami,nj,Nonpartisan,,20231107,Emerson School District Board of Education Member,Emerson School District,1000337,nj
wv87cand2311881,William Graulich V,nj,Nonpartisan,,20231107,Emerson School District Board of Education Member,Emerson School District,1000337,nj
wv87cand2311882,Ritu Mathew,nj,Nonpartisan,,20231107,Jamesburg School District Board of Education Member - (unexpired),Jamesburg School District,1000337,nj
wv87cand2311883,Amanda Peck,nj,Nonpartisan,,20231107,Jamesburg School District Board of Education Member,Jamesburg School District,1000337,nj
wv87cand2311884,Sarah Grazier,nj,Nonpartisan,,20231107,Jamesburg School District Board of Education Member,Jamesburg School District,1000337,nj
wv87cand2311885,David Ved,nj,Nonpartisan,,20231107,North Caldwell School District Board of Education Member,North Caldwell School District,1000337,nj
wv87cand2311886,Sapna Patel Malige,nj,Nonpartisan,,20231107,North Caldwell School District Board of Education Member,North Caldwell School District,1000337,nj
wv87cand2311887,Jamie Smith,nj,Nonpartisan,,20231107,Eastampton Township School District Board of Education Member,Eastampton Township School District,1000337,nj
wv87cand2311888,Lisa Otoole,nj,Nonpartisan,,20231107,Folsom School District Board of Education Member,Folsom School District,1000337,nj
wv87cand2311889,Kevin Kerfoot,nj,Nonpartisan,,20231107,Medford Lakes School District Board of Education Member,Medford Lakes School District,1000337,nj
wv87cand2311890,Jennifer Ritondo,nj,Nonpartisan,,20231107,Oaklyn Borough School District Board of Education Member - (unexpired),Oaklyn Borough School District,1000337,nj
wv87cand2311891,Colleen Faupel,nj,Nonpartisan,,20231107,Oaklyn Borough School District Board of Education Member,Oaklyn Borough School District,1000337,nj
wv87cand2311892,James McMillan,nj,Nonpartisan,,20231107,Oaklyn Borough School District Board of Education Member,Oaklyn Borough School District,1000337,nj
wv87cand2311893,Rich Taibi,nj,Nonpartisan,,20231107,Oaklyn Borough School District Board of Education Member,Oaklyn Borough School District,1000337,nj
wv87cand2311894,Dana Guidicipietro,nj,Nonpartisan,,20231107,Mountainside School District Board of Education Member,Mountainside School District,1000337,nj
wv87cand2311895,"Hector J. Meneses, Jr.",nj,Nonpartisan,,20231107,Mountainside School District Board of Education Member,Mountainside School District,1000337,nj
wv87cand2311896,Vivian Pupo,nj,Nonpartisan,,20231107,Mountainside School District Board of Education Member,Mountainside School District,1000337,nj
wv87cand2311897,Justin R. Yost,nj,Nonpartisan,,20231107,Farmingdale Borough School District Board of Education Member,Farmingdale Borough School District,1000337,nj
wv87cand2311898,Brian Chiaramonte,nj,Nonpartisan,,20231107,Keyport School District Board of Education Member,Keyport School District,1000337,nj
wv87cand2311899,Caitlin Cunningham,nj,Nonpartisan,,20231107,Keyport School District Board of Education Member,Keyport School District,1000337,nj
wv87cand2311900,Daniel Fox,nj,Nonpartisan,,20231107,Keyport School District Board of Education Member,Keyport School District,1000337,nj
wv87cand2311901,Jennifer Tevis,nj,Nonpartisan,,20231107,Keyport School District Board of Education Member,Keyport School District,1000337,nj
wv87cand2311902,"John ""Jack"" Hausmann",nj,Nonpartisan,,20231107,Keyport School District Board of Education Member,Keyport School District,1000337,nj
wv87cand2311903,Jennifer A. Drimones,nj,Nonpartisan,,20231107,Englewood Cliffs School District Board of Education Member,Englewood Cliffs School District,1000337,nj
wv87cand2311904,Aman Nahar,nj,Nonpartisan,,20231107,Englewood Cliffs School District Board of Education Member,Englewood Cliffs School District,1000337,nj
wv87cand2311905,Kimara Patton,nj,Nonpartisan,,20231107,Englewood Cliffs School District Board of Education Member,Englewood Cliffs School District,1000337,nj
wv87cand2311906,Philip K. Choi,nj,Nonpartisan,,20231107,Englewood Cliffs School District Board of Education Member,Englewood Cliffs School District,1000337,nj
wv87cand2311907,Maarit Kelvin Korpos,nj,Nonpartisan,,20231107,Green Township School District Board of Education Member,Green Township School District,1000337,nj
wv87cand2311908,Marie S. Bilik,nj,Nonpartisan,,20231107,Green Township School District Board of Education Member,Green Township School District,1000337,nj
wv87cand2311909,Maureen McGuire,nj,Nonpartisan,,20231107,Green Township School District Board of Education Member,Green Township School District,1000337,nj
wv87cand2311910,Melissa Van Blarcom,nj,Nonpartisan,,20231107,Green Township School District Board of Education Member,Green Township School District,1000337,nj
wv87cand2311911,Elizabeth L. Volz,nj,Nonpartisan,,20231107,Glassboro School District Board of Education Member,Glassboro School District,1000337,nj
wv87cand2311912,Kyle Snyder,nj,Nonpartisan,,20231107,Glassboro School District Board of Education Member,Glassboro School District,1000337,nj
wv87cand2311913,L. Ben Stephens,nj,Nonpartisan,,20231107,Glassboro School District Board of Education Member,Glassboro School District,1000337,nj
wv87cand2311914,Stacie Tattersdill,nj,Nonpartisan,,20231107,Glassboro School District Board of Education Member,Glassboro School District,1000337,nj
wv87cand2311915,Lisa Danchak-Martin,nj,Nonpartisan,,20231107,Nutley School District Board of Education Member,Nutley School District,1000337,nj
wv87cand2311916,Salvatore Balsamo,nj,Nonpartisan,,20231107,Nutley School District Board of Education Member,Nutley School District,1000337,nj
wv87cand2311917,Salvatore Ferraro,nj,Nonpartisan,,20231107,Nutley School District Board of Education Member,Nutley School District,1000337,nj
wv87cand2311918,Stephen Gilberti,nj,Nonpartisan,,20231107,Nutley School District Board of Education Member,Nutley School District,1000337,nj
wv87cand2311919,Jodie O'Brien,nj,Nonpartisan,,20231107,East Greenwich Township School District Board of Education Member,East Greenwich Township School District,1000337,nj
wv87cand2311920,Mark Schonewise,nj,Nonpartisan,,20231107,East Greenwich Township School District Board of Education Member,East Greenwich Township School District,1000337,nj
wv87cand2311921,Kathleen Clohessey,nj,Nonpartisan,,20231107,Franklin Borough School District Board of Education Member,Franklin Borough School District,1000337,nj
wv87cand2311922,Wayne Bartron,nj,Nonpartisan,,20231107,Franklin Borough School District Board of Education Member,Franklin Borough School District,1000337,nj
wv87cand2311923,Amanda Betz Marano,nj,Nonpartisan,,20231107,New Providence School District Board of Education Member,New Providence School District,1000337,nj
wv87cand2311924,Kristen Empson Hayden,nj,Nonpartisan,,20231107,New Providence School District Board of Education Member,New Providence School District,1000337,nj
wv87cand2311925,Anthony Puluse,nj,Nonpartisan,,20231107,Hawthorne School District Board of Education Member,Hawthorne School District,1000337,nj
wv87cand2311926,Erica Mulkey-Koltzan,nj,Nonpartisan,,20231107,Hawthorne School District Board of Education Member,Hawthorne School District,1000337,nj
wv87cand2311927,Joseph J. Carr II,nj,Nonpartisan,,20231107,Hawthorne School District Board of Education Member,Hawthorne School District,1000337,nj
wv87cand2311928,Toby Murphy,nj,Nonpartisan,,20231107,Hawthorne School District Board of Education Member,Hawthorne School District,1000337,nj
wv87cand2311929,Les Polk,nj,Nonpartisan,,20231107,Cranbury Township School District Board of Education Member,Cranbury Township School District,1000337,nj
wv87cand2311930,Robert Christopher,nj,Nonpartisan,,20231107,Cranbury Township School District Board of Education Member,Cranbury Township School District,1000337,nj
wv87cand2311931,Vikal Kapoor,nj,Nonpartisan,,20231107,Cranbury Township School District Board of Education Member,Cranbury Township School District,1000337,nj
wv87cand2311932,Daniel Nemet-Nejat,nj,Nonpartisan,,20231107,Cresskill School District Board of Education Member - (unexpired),Cresskill School District,1000337,nj
wv87cand2311933,Amy M. Cusick,nj,Nonpartisan,,20231107,Cresskill School District Board of Education Member,Cresskill School District,1000337,nj
wv87cand2311934,Anastasia Moscu,nj,Nonpartisan,,20231107,Cresskill School District Board of Education Member,Cresskill School District,1000337,nj
wv87cand2311935,Heiddy C. Martin,nj,Nonpartisan,,20231107,Cresskill School District Board of Education Member,Cresskill School District,1000337,nj
wv87cand2311936,Sarah E. Barrs,nj,Nonpartisan,,20231107,Cresskill School District Board of Education Member,Cresskill School District,1000337,nj
wv87cand2311937,Kathleen Jannarone,nj,Nonpartisan,,20231107,Deal Borough School District Board of Education Member,Deal Borough School District,1000337,nj
wv87cand2311938,Todd P. Spain,nj,Nonpartisan,,20231107,Knowlton Township School District Board of Education Member - (unexpired),Knowlton Township School District,1000337,nj
wv87cand2311939,Adam Pate,nj,Nonpartisan,,20231107,Delaware Township School District Board of Education Member,Delaware Township School District,1000337,nj
wv87cand2311940,Jennifer Martin,nj,Nonpartisan,,20231107,Delaware Township School District Board of Education Member,Delaware Township School District,1000337,nj
wv87cand2311941,John Kafarski,nj,Nonpartisan,,20231107,Delaware Township School District Board of Education Member,Delaware Township School District,1000337,nj
wv87cand2311942,Eileen Wachter,nj,Nonpartisan,,20231107,Delran Township School District Board of Education Member,Delran Township School District,1000337,nj
wv87cand2311943,"Joe Biluck, Jr.",nj,Nonpartisan,,20231107,Delran Township School District Board of Education Member,Delran Township School District,1000337,nj
wv87cand2311945,Brent R. Daly,nj,Nonpartisan,,20231107,Downe Township School District Board of Education Member,Downe Township School District,1000337,nj
wv87cand2311946,Guadalupe Condit,nj,Nonpartisan,,20231107,Dunellen School District Board of Education Member - (unexpired),Dunellen School District,1000337,nj
wv87cand2311947,Wilfred Sa-Onoy,nj,Nonpartisan,,20231107,Dunellen School District Board of Education Member - (unexpired),Dunellen School District,1000337,nj
wv87cand2311948,Elyse Schoepp,nj,Nonpartisan,,20231107,Dunellen School District Board of Education Member,Dunellen School District,1000337,nj
wv87cand2311949,Jason B. Anderson,nj,Nonpartisan,,20231107,Dunellen School District Board of Education Member,Dunellen School District,1000337,nj
wv87cand2311950,Shronda Kyi Wise-Schimpf,nj,Nonpartisan,,20231107,Dunellen School District Board of Education Member,Dunellen School District,1000337,nj
wv87cand2311951,Chris Banks,ny,Democrat,,20231107,New York City Council Member - District 42,New York City Council District 42,1000337,ny
wv87cand2311952,Kalman Yeger,ny,Democrat,,20231107,New York City Council Member - District 44,New York City Council District 44,1000337,ny
wv87cand2311953,Heshy Tischler,ny,Unaffiliated,,20231107,New York City Council Member - District 44,New York City Council District 44,1000337,ny
wv87cand2311954,Elizabeth Strochak,nj,Nonpartisan,,20231107,Delaware Valley Regional High School District Board of Education Member - District Alexandria,Delaware Valley Regional High School District,1000337,nj
wv87cand2311955,"William C. Metz, Jr.",nj,Nonpartisan,,20231107,Delaware Valley Regional High School District Board of Education Member - District Alexandria,Delaware Valley Regional High School District,1000337,nj
wv87cand2311956,William R. Prouty,nj,Nonpartisan,,20231107,Delaware Valley Regional High School District Board of Education Member - District Alexandria,Delaware Valley Regional High School District,1000337,nj
wv87cand2311957,Thomas Loughlin,nj,Nonpartisan,,20231107,Delaware Valley Regional High School District Board of Education Member - District Frenchtown,Delaware Valley Regional High School District,1000337,nj
wv87cand2311958,Eric Joseph,nj,Nonpartisan,,20231107,Alexandria Township School District Board of Education Member,Alexandria Township School District,1000337,nj
wv87cand2311959,Marci Nardone,nj,Nonpartisan,,20231107,Alexandria Township School District Board of Education Member,Alexandria Township School District,1000337,nj
wv87cand2311960,Marybeth Madlinger,nj,Nonpartisan,,20231107,Alexandria Township School District Board of Education Member,Alexandria Township School District,1000337,nj
wv87cand2311961,Renee Bagley,nj,Nonpartisan,,20231107,Alexandria Township School District Board of Education Member,Alexandria Township School District,1000337,nj
wv87cand2311962,Anna Gaspari,nj,Nonpartisan,,20231107,Delaware Valley Regional High School District Board of Education Member - District Kingwood,Delaware Valley Regional High School District,1000337,nj
wv87cand2311963,Tanya Drake,nj,Nonpartisan,,20231107,Delaware Valley Regional High School District Board of Education Member - District Kingwood,Delaware Valley Regional High School District,1000337,nj
wv87cand2311964,Jaclyn Rowbotham,nj,Nonpartisan,,20231107,Harmony Township School District Board of Education Member,Harmony Township School District,1000337,nj
wv87cand2311965,Lindsay Bezak,nj,Nonpartisan,,20231107,Harmony Township School District Board of Education Member,Harmony Township School District,1000337,nj
wv87cand2311966,Taryn Clayton,nj,Nonpartisan,,20231107,Harmony Township School District Board of Education Member,Harmony Township School District,1000337,nj
wv87cand2311967,George B. Babula,nj,Nonpartisan,,20231107,Harmony Township School District Board of Education Member - (unexpired),Harmony Township School District,1000337,nj
wv87cand2311968,Rebecca Marshall,nj,Nonpartisan,,20231107,Harmony Township School District Board of Education Member - (unexpired),Harmony Township School District,1000337,nj
wv87cand2311969,Stephanie L. Lucrezia,nj,Nonpartisan,,20231107,Old Tappan School District Board of Education Member - (unexpired),Old Tappan School District,1000337,nj
wv87cand2311970,Todd Houston,nj,Nonpartisan,,20231107,Old Tappan School District Board of Education Member,Old Tappan School District,1000337,nj
wv87cand2311971,Gina Levy,nj,Nonpartisan,,20231107,Franklin Lakes School District Board of Education Member,Franklin Lakes School District,1000337,nj
wv87cand2311972,Ryan Richman,nj,Nonpartisan,,20231107,Franklin Lakes School District Board of Education Member,Franklin Lakes School District,1000337,nj
wv87cand2311973,Se W. Kim,nj,Nonpartisan,,20231107,Franklin Lakes School District Board of Education Member,Franklin Lakes School District,1000337,nj
wv87cand2311974,Anna Marchuk,nj,Nonpartisan,,20231107,Franklin Lakes School District Board of Education Member,Franklin Lakes School District,1000337,nj
wv87cand2311975,Carolina D. Severino,nj,Nonpartisan,,20231107,Franklin Lakes School District Board of Education Member,Franklin Lakes School District,1000337,nj
wv87cand2311976,Lisa Green,nj,Nonpartisan,,20231107,Great Meadows Regional School District Board of Education Member - District Independence District,Great Meadows Regional School District,1000337,nj
wv87cand2311977,Cynthia Sharkey,nj,Nonpartisan,,20231107,High Bridge Borough School District Board of Education Member,High Bridge Borough School District,1000337,nj
wv87cand2311978,Erin Delgado,nj,Nonpartisan,,20231107,High Bridge Borough School District Board of Education Member,High Bridge Borough School District,1000337,nj
wv87cand2311979,Geffrey Vitale,nj,Nonpartisan,,20231107,Kingwood Township School District Board of Education Member,Kingwood Township School District,1000337,nj
wv87cand2311980,Mandi Valachovic,nj,Nonpartisan,,20231107,Kingwood Township School District Board of Education Member,Kingwood Township School District,1000337,nj
wv87cand2311981,Nicholas Defeo,nj,Nonpartisan,,20231107,Kingwood Township School District Board of Education Member,Kingwood Township School District,1000337,nj
wv87cand2311982,Shannon E. Sklodowsky,nj,Nonpartisan,,20231107,Kingwood Township School District Board of Education Member,Kingwood Township School District,1000337,nj
wv87cand2311983,Carrie Price Knospe,nj,Nonpartisan,,20231107,Kingwood Township School District Board of Education Member,Kingwood Township School District,1000337,nj
wv87cand2311984,Joseph Santonacita,nj,Nonpartisan,,20231107,Freehold Borough School District Board of Education Member,Freehold Borough School District,1000337,nj
wv87cand2311985,Sean Schittig,nj,Nonpartisan,,20231107,Freehold Borough School District Board of Education Member,Freehold Borough School District,1000337,nj
wv87cand2311986,"Tomi ""Elisha"" Carter",nj,Nonpartisan,,20231107,Freehold Borough School District Board of Education Member,Freehold Borough School District,1000337,nj
wv87cand2311987,"Armand R. Zambrano, Jr.",nj,Nonpartisan,,20231107,Long Branch School District Board of Education Member,Long Branch School District,1000337,nj
wv87cand2311988,Dominic Sama,nj,Nonpartisan,,20231107,Long Branch School District Board of Education Member,Long Branch School District,1000337,nj
wv87cand2311989,Raymond Garland,nj,Nonpartisan,,20231107,Long Branch School District Board of Education Member,Long Branch School District,1000337,nj
wv87cand2311990,Sofji Valdiviezo Torres,nj,Nonpartisan,,20231107,Long Branch School District Board of Education Member,Long Branch School District,1000337,nj
wv87cand2311991,Tasha Ann Youngblood Brown,nj,Nonpartisan,,20231107,Long Branch School District Board of Education Member,Long Branch School District,1000337,nj
wv87cand2311992,Angelina Cuadrado-Amaro,nj,Nonpartisan,,20231107,Haledon School District Board of Education Member,Haledon School District,1000337,nj
wv87cand2311993,"George Guzman, Jr.",nj,Nonpartisan,,20231107,Haledon School District Board of Education Member,Haledon School District,1000337,nj
wv87cand2311994,Motez N. Ramadan,nj,Nonpartisan,,20231107,Haledon School District Board of Education Member,Haledon School District,1000337,nj
wv87cand2311995,Roxana Cerna,nj,Nonpartisan,,20231107,Haledon School District Board of Education Member,Haledon School District,1000337,nj
